meta,protein,target
CIDs00448719,511145.b2488,0
CIDs00448719,511145.b0688,0
CIDs00448719,511145.b2558,0
CIDs00448719,511145.b3957,0
CIDs00448719,511145.b1599,0
CIDs00448719,511145.b4261,0
CIDs00448719,511145.b1277,0
CIDs00448719,511145.b0733,0
CIDs00448719,511145.b0509,0
CIDs00448719,511145.b2930,0
CIDs00448719,511145.b2036,0
CIDs00448719,511145.b3416,0
CIDs00448719,511145.b3831,0
CIDs00448719,511145.b1227,0
CIDs00448719,511145.b2134,0
CIDs00448719,511145.b4005,0
CIDs00448719,511145.b0914,0
CIDs00448719,511145.b1297,0
CIDs00448719,511145.b0383,0
CIDs00448719,511145.b3679,0
CIDs00448719,511145.b3428,0
CIDs00448719,511145.b1123,0
CIDs00448719,511145.b0480,0
CIDs00448719,511145.b0411,0
CIDs00448719,511145.b3578,0
CIDs00448719,511145.b1993,0
CIDs00448719,511145.b0126,0
CIDs00448719,511145.b0931,0
CIDs00448719,511145.b0720,0
CIDs00448719,511145.b3927,0
CIDs00448719,511145.b4382,0
CIDs00448719,511145.b2251,0
CIDs00448719,511145.b1651,0
CIDs00448719,511145.b0887,0
CIDs00448719,511145.b2215,0
CIDs00448719,511145.b0616,0
CIDs00448719,511145.b1192,0
CIDs00448719,511145.b2148,0
CIDs00448719,511145.b3729,0
CIDs00448719,511145.b2154,0
CIDs00448719,511145.b0831,0
CIDs00448719,511145.b0158,0
CIDs00448719,511145.b0652,0
CIDs00448719,511145.b1385,0
CIDs00448719,511145.b1539,0
CIDs00448719,511145.b1854,0
CIDs00448719,511145.b1102,0
CIDs00448719,511145.b4014,0
CIDs00448719,511145.b1389,0
CIDs00448719,511145.b2053,0
CIDs00448719,511145.b0734,0
CIDs00448719,511145.b1781,0
CIDs00448719,511145.b2103,0
CIDs00448719,511145.b1134,0
CIDs00448719,511145.b4242,0
CIDs00448719,511145.b1224,0
CIDs00448719,511145.b2720,0
CIDs00448719,511145.b2781,0
CIDs00448719,511145.b1492,0
CIDs00448719,511145.b0781,0
CIDs00448719,511145.b0918,0
CIDs00448719,511145.b0731,0
CIDs00448719,511145.b4085,0
CIDs00448719,511145.b0451,0
CIDs00448719,511145.b2045,0
CIDs00448719,511145.b3625,0
CIDs00448719,511145.b0432,0
CIDs00448719,511145.b0074,0
CIDs00448719,511145.b2128,0
CIDs00448719,511145.b0475,0
CIDs00448719,511145.b0352,0
CIDs00448719,511145.b0728,0
CIDs00448719,511145.b2965,0
CIDs00448719,511145.b3091,0
CIDs00448719,511145.b4193,0
CIDs00448719,511145.b0863,0
CIDs00448719,511145.b0334,0
CIDs00448719,511145.b3908,1
CIDs00448719,511145.b2024,0
CIDs00448719,511145.b1107,0
CIDs00448719,511145.b3727,0
CIDs00448719,511145.b3580,0
CIDs00448719,511145.b0573,0
CIDs00448719,511145.b4119,0
CIDs00448719,511145.b1190,0
CIDs00448719,511145.b3132,0
CIDs00448719,511145.b3128,0
CIDs00448719,511145.b2866,0
CIDs00448719,511145.b3804,0
CIDs00448719,511145.b1186,0
CIDs00448719,511145.b2763,0
CIDs00448719,511145.b2480,0
CIDs00448719,511145.b3385,0
CIDs00448719,511145.b0052,0
CIDs00448719,511145.b2253,0
CIDs00448719,511145.b0212,0
CIDs00448719,511145.b0591,0
CIDs00448719,511145.b3496,0
CIDs00448719,511145.b2206,0
CIDs00448719,511145.b4214,0
CIDs00448719,511145.b1857,0
CIDs00448719,511145.b3665,0
CIDs00448719,511145.b0037,0
CIDs00448719,511145.b3452,0
CIDs00448719,511145.b0238,0
CIDs00448719,511145.b1493,0
CIDs00448719,511145.b1387,0
CIDs00448719,511145.b2711,0
CIDs00448719,511145.b0841,0
CIDs00448719,511145.b2221,0
CIDs00448719,511145.b0810,0
CIDs00448719,511145.b0855,0
CIDs00448719,511145.b3670,0
CIDs00448719,511145.b3739,0
CIDs00448719,511145.b2291,0
CIDs00448719,511145.b2470,0
CIDs00448719,511145.b4198,0
CIDs00448719,511145.b2464,0
CIDs00448719,511145.b2813,0
CIDs00448719,511145.b1232,0
CIDs00448719,511145.b0133,0
CIDs00448719,511145.b4232,0
CIDs00448719,511145.b4196,0
CIDs00448719,511145.b2925,0
CIDs00448719,511145.b0353,0
CIDs00448719,511145.b3882,0
CIDs00448719,511145.b2035,0
CIDs00448719,511145.b2260,0
CIDs00448719,511145.b0092,0
CIDs00448719,511145.b4042,0
CIDs00448719,511145.b0585,0
CIDs00448719,511145.b2429,0
CIDs00448719,511145.b4088,1
CIDs00448719,511145.b1981,0
CIDs00448719,511145.b0343,0
CIDs00448719,511145.b0116,0
CIDs00448719,511145.b3389,0
CIDs00448719,511145.b2261,0
CIDs00448719,511145.b0004,0
CIDs00448719,511145.b0638,0
CIDs00448719,511145.b0078,0
CIDs00448719,511145.b0696,0
CIDs00448719,511145.b3116,0
CIDs00448719,511145.b4322,0
CIDs00448719,511145.b1654,0
CIDs00448719,511145.b0033,0
CIDs00448719,511145.b1463,0
CIDs00448719,511145.b0775,0
CIDs00448719,511145.b0514,0
CIDs00448719,511145.b2789,0
CIDs00448719,511145.b2290,0
CIDs00448719,511145.b0756,0
CIDs00448719,511145.b2258,0
CIDs00448719,511145.b0870,0
CIDs00448719,511145.b1800,0
CIDs00448719,511145.b0842,0
CIDs00448719,511145.b0356,0
CIDs00448719,511145.b3455,0
CIDs00448719,511145.b1852,0
CIDs00448719,511145.b0159,1
CIDs00448719,511145.b4132,0
CIDs00448719,511145.b2097,0
CIDs00448719,511145.b2678,0
CIDs00448719,511145.b2197,0
CIDs00448719,511145.b0222,0
CIDs00448719,511145.b2914,0
CIDs00448719,511145.b0112,0
CIDs00448719,511145.b1467,0
CIDs00448719,511145.b2037,0
CIDs00448719,511145.b4115,0
CIDs00448719,511145.b3367,0
CIDs00448719,511145.b2021,0
CIDs00448719,511145.b3735,0
CIDs00448719,511145.b2895,0
CIDs00448719,511145.b2366,0
CIDs00448719,511145.b2676,0
CIDs00448719,511145.b3591,0
CIDs00448719,511145.b4111,0
CIDs00448719,511145.b2519,0
CIDs00448719,511145.b3114,0
CIDs00448719,511145.b1064,0
CIDs00448719,511145.b1444,0
CIDs00448719,511145.b2765,0
CIDs00448719,511145.b3919,0
CIDs00448719,511145.b3212,0
CIDs00448719,511145.b0894,0
CIDs00448719,511145.b0121,0
CIDs00448719,511145.b2379,0
CIDs00448719,511145.b3648,0
CIDs00448719,511145.b3478,0
CIDs00448719,511145.b0175,0
CIDs00448719,511145.b2038,0
CIDs00448719,511145.b0684,0
CIDs00448719,511145.b1260,0
CIDs00448719,511145.b2578,0
CIDs00448719,511145.b3559,0
CIDs00448719,511145.b0420,0
CIDs00448719,511145.b3939,0
CIDs00448719,511145.b1263,0
CIDs00448719,511145.b1528,0
CIDs00448719,511145.b3433,0
CIDs00448719,511145.b3583,0
CIDs00448719,511145.b0149,0
CIDs00448719,511145.b4139,0
CIDs00448719,511145.b1380,0
CIDs00448719,511145.b2027,0
CIDs00448719,511145.b3187,0
CIDs00448719,511145.b4245,0
CIDs00448719,511145.b3779,0
CIDs00448719,511145.b2540,0
CIDs00448719,511145.b2528,0
CIDs00448719,511145.b0757,0
CIDs00448719,511145.b2663,0
CIDs00448719,511145.b3892,0
CIDs00448719,511145.b2400,0
CIDs00448719,511145.b2687,1
CIDs00448719,511145.b3750,0
CIDs00448719,511145.b2232,0
CIDs00448719,511145.b3519,0
CIDs00448719,511145.b0386,0
CIDs00448719,511145.b3526,0
CIDs00448719,511145.b2587,0
CIDs00448719,511145.b0588,0
CIDs00448719,511145.b3006,0
CIDs00448719,511145.b3384,0
CIDs00448719,511145.b1466,0
CIDs00448719,511145.b0903,0
CIDs00448719,511145.b2202,0
CIDs00448719,511145.b2284,0
CIDs00448719,511145.b0485,0
CIDs00448719,511145.b0586,0
CIDs00448719,511145.b3571,0
CIDs00448719,511145.b1033,0
CIDs00448719,511145.b2752,0
CIDs00448719,511145.b2536,0
CIDs00448719,511145.b0655,0
CIDs00448719,511145.b2747,0
CIDs00448719,511145.b2715,0
CIDs00448719,511145.b3544,0
CIDs00448719,511145.b0932,0
CIDs00448719,511145.b2114,0
CIDs00448719,511145.b0758,0
CIDs00448719,511145.b1859,0
CIDs00448719,511145.b1392,0
CIDs00448719,511145.b2065,0
CIDs00448719,511145.b0002,0
CIDs00448719,511145.b4117,0
CIDs00448719,511145.b1855,0
CIDs00448719,511145.b3041,0
CIDs00448719,511145.b3654,0
CIDs00448719,511145.b3774,0
CIDs00448719,511145.b0957,0
CIDs00448719,511145.b3633,0
CIDs00448719,511145.b0087,0
CIDs00448719,511145.b0653,0
CIDs00448719,511145.b3960,0
CIDs00448719,511145.b1489,0
CIDs00448719,511145.b0832,0
CIDs00448719,511145.b2601,0
CIDs00448719,511145.b2890,0
CIDs00448719,511145.b2282,0
CIDs00448719,511145.b3350,0
CIDs00448719,511145.b3714,0
CIDs00448719,511145.b1682,0
CIDs00448719,511145.b1007,0
CIDs00448719,511145.b1006,0
CIDs00448719,511145.b3893,0
CIDs00448719,511145.b3915,0
CIDs00448719,511145.b0008,0
CIDs00448719,511145.b0854,0
CIDs00448719,511145.b2421,0
CIDs00448719,511145.b1683,0
CIDs00448719,511145.b0871,0
CIDs00448719,511145.b3726,0
CIDs00448719,511145.b0423,0
CIDs00448719,511145.b3543,0
CIDs00448719,511145.b1590,0
CIDs00448719,511145.b1656,0
CIDs00448719,511145.b1008,0
CIDs00448719,511145.b0904,0
CIDs00448719,511145.b3751,1
CIDs00448719,511145.b2750,0
CIDs00448719,511145.b1246,0
CIDs00448719,511145.b4152,0
CIDs00448719,511145.b0369,0
CIDs00448719,511145.b3018,0
CIDs00448719,511145.b2794,0
CIDs00448719,511145.b3793,0
CIDs00448719,511145.b0759,0
CIDs00448719,511145.b1206,0
CIDs00448719,511145.b1713,0
CIDs00448719,511145.b0789,0
CIDs00448719,511145.b2518,0
CIDs00448719,511145.b0429,0
CIDs00448719,511145.b3542,0
CIDs00448719,511145.b0125,0
CIDs00448719,511145.b2393,0
CIDs00448719,511145.b2901,0
CIDs00448719,511145.b2599,0
CIDs00448719,511145.b2557,0
CIDs00448719,511145.b4123,0
CIDs00448719,511145.b1241,0
CIDs00448719,511145.b2682,0
CIDs00448719,511145.b1468,0
CIDs00448719,511145.b0123,0
CIDs00448719,511145.b1709,0
CIDs00448719,511145.b3092,0
CIDs00448719,511145.b3224,0
CIDs00448719,511145.b0766,0
CIDs00448719,511145.b1109,0
CIDs00448719,511145.b3875,0
CIDs00448719,511145.b3930,0
CIDs00448719,511145.b0118,0
CIDs00448719,511145.b3728,0
CIDs00448719,511145.b0615,0
CIDs00448719,511145.b1778,0
CIDs00448719,511145.b3199,0
CIDs00448719,511145.b2551,0
CIDs00448719,511145.b3996,0
CIDs00448719,511145.b3579,0
CIDs00448719,511145.b2052,0
CIDs00448719,511145.b2205,0
CIDs00448719,511145.b0583,0
CIDs00448719,511145.b1093,0
CIDs00448719,511145.b3575,0
CIDs00448719,511145.b3823,0
CIDs00448719,511145.b3903,0
CIDs00448719,511145.b1308,0
CIDs00448719,511145.b0604,0
CIDs00448719,511145.b0261,0
CIDs00448719,511145.b1131,0
CIDs00448719,511145.b1745,0
CIDs00448719,511145.b3821,0
CIDs00448719,511145.b2787,0
CIDs00448719,511145.b1767,0
CIDs00448719,511145.b3288,0
CIDs00448719,511145.b3397,0
CIDs00448719,511145.b3806,0
CIDs00448719,511145.b1734,0
CIDs00448719,511145.b3924,0
CIDs00448719,511145.b0339,0
CIDs00448719,511145.b2574,0
CIDs00448719,511145.b4138,0
CIDs00448719,511145.b0067,0
CIDs00448719,511145.b3553,0
CIDs00448719,511145.b1819,0
CIDs00448719,511145.b1465,0
CIDs00448719,511145.b2146,0
CIDs00448719,511145.b0875,0
CIDs00448719,511145.b2168,0
CIDs00448719,511145.b2104,0
CIDs00448719,511145.b1124,0
CIDs00448719,511145.b1238,0
CIDs00448719,511145.b3409,0
CIDs00448719,511145.b3846,0
CIDs00448719,511145.b0173,0
CIDs00448719,511145.b2976,0
CIDs00448719,511145.b3222,0
CIDs00448719,511145.b4390,0
CIDs00448719,511145.b4388,0
CIDs00448719,511145.b3628,0
CIDs00448719,511145.b4258,0
CIDs00448719,511145.b3137,0
CIDs00448719,511145.b0936,0
CIDs00448719,511145.b1091,0
CIDs00448719,511145.b0181,0
CIDs00448719,511145.b1391,0
CIDs00448719,511145.b2264,0
CIDs00448719,511145.b2130,0
CIDs00448719,511145.b2041,0
CIDs00448719,511145.b0349,0
CIDs00448719,511145.b1014,0
CIDs00448719,511145.b0355,0
CIDs00448719,511145.b0388,0
CIDs00448719,511145.b0888,0
CIDs00448719,511145.b0574,0
CIDs00448719,511145.b0635,0
CIDs00448719,511145.b2827,0
CIDs00448719,511145.b4070,0
CIDs00448719,511145.b2877,0
CIDs00448719,511145.b0933,0
CIDs00448719,511145.b3380,0
CIDs00448719,511145.b2200,0
CIDs00448719,511145.b2507,0
CIDs00448719,511145.b3603,0
CIDs00448719,511145.b0151,0
CIDs00448719,511145.b0778,0
CIDs00448719,511145.b2702,0
CIDs00448719,511145.b2838,0
CIDs00448719,511145.b3904,0
CIDs00448719,511145.b3005,0
CIDs00448719,511145.b1759,0
CIDs00448719,511145.b4025,0
CIDs00448719,511145.b1858,0
CIDs00448719,511145.b2523,0
CIDs00448719,511145.b3172,0
CIDs00448719,511145.b0862,0
CIDs00448719,511145.b0621,0
CIDs00448719,511145.b1684,0
CIDs00448719,511145.b2719,0
CIDs00448719,511145.b3770,0
CIDs00448719,511145.b1519,0
CIDs00448719,511145.b3236,0
CIDs00448719,511145.b2705,0
CIDs00448719,511145.b2841,0
CIDs00448719,511145.b1393,0
CIDs00448719,511145.b1907,0
CIDs00448719,511145.b3992,0
CIDs00448719,511145.b2697,0
CIDs00448719,511145.b1442,0
CIDs00448719,511145.b2508,0
CIDs00448719,511145.b2683,0
CIDs00448719,511145.b0160,0
CIDs00448719,511145.b3198,0
CIDs00448719,511145.b1740,0
CIDs00448719,511145.b3612,0
CIDs00448719,511145.b0934,0
CIDs00448719,511145.b2263,0
CIDs00448719,511145.b2796,0
CIDs00448719,511145.b2023,0
CIDs00448719,511145.b2533,0
CIDs00448719,511145.b4231,0
CIDs00448719,511145.b2407,0
CIDs00448719,511145.b2703,0
CIDs00448719,511145.b2091,0
CIDs00448719,511145.b3447,0
CIDs00448719,511145.b1634,0
CIDs00448719,511145.b4485,0
CIDs00448719,511145.b3738,0
CIDs00448719,511145.b4053,0
CIDs00448719,511145.b0452,0
CIDs00448719,511145.b3581,0
CIDs00448719,511145.b2975,0
CIDs00448719,511145.b3073,0
CIDs00448719,511145.b0997,0
CIDs00448719,511145.b1603,0
CIDs00448719,511145.b0243,0
CIDs00448719,511145.b2424,0
CIDs00448719,511145.b4291,0
CIDs00448719,511145.b4321,0
CIDs00448719,511145.b0241,0
CIDs00448719,511145.b2167,0
CIDs00448719,511145.b4073,0
CIDs00448719,511145.b2923,0
CIDs00448719,511145.b1478,0
CIDs00448719,511145.b2485,0
CIDs00448719,511145.b3281,0
CIDs00448719,511145.b3816,0
CIDs00448719,511145.b3790,0
CIDs00448719,511145.b1711,0
CIDs00448719,511145.b3182,0
CIDs00448719,511145.b1197,0
CIDs00448719,511145.b0469,0
CIDs00448719,511145.b2489,0
CIDs00448719,511145.b1901,1
CIDs00448719,511145.b4120,0
CIDs00448719,511145.b3631,0
CIDs00448719,511145.b2997,0
CIDs00448719,511145.b3458,0
CIDs00448719,511145.b3029,0
CIDs00448719,511145.b0729,0
CIDs00448719,511145.b0062,0
CIDs00448719,511145.b0351,0
CIDs00448719,511145.b0096,0
CIDs00448719,511145.b0194,0
CIDs00448719,511145.b2418,0
CIDs00448719,511145.b2422,0
CIDs00448719,511145.b0019,0
CIDs00448719,511145.b3370,0
CIDs00448719,511145.b1661,0
CIDs00448719,511145.b3605,0
CIDs00448719,511145.b1850,0
CIDs00448719,511145.b2287,0
CIDs00448719,511145.b2428,0
CIDs00448719,511145.b0312,0
CIDs00448719,511145.b0307,0
CIDs00448719,511145.b0860,0
CIDs00448719,511145.b1605,0
CIDs00448719,511145.b3626,0
CIDs00448719,511145.b1002,0
CIDs00448719,511145.b2917,0
CIDs00448719,511145.b2048,0
CIDs00448719,511145.b1521,0
CIDs00448719,511145.b2661,0
CIDs00448719,511145.b0886,0
CIDs00448719,511145.b0861,0
CIDs00448719,511145.b2926,0
CIDs00448719,511145.b0617,0
CIDs00448719,511145.b3737,0
CIDs00448719,511145.b0657,0
CIDs00448719,511145.b0839,0
CIDs00448719,511145.b4513,0
CIDs00448719,511145.b0978,0
CIDs00448719,511145.b1245,0
CIDs00448719,511145.b1646,0
CIDs00448719,511145.b3396,0
CIDs00448719,511145.b0155,0
CIDs00448719,511145.b0417,0
CIDs00448719,511145.b1363,0
CIDs00448719,511145.b3189,0
CIDs00448719,511145.b0171,0
CIDs00448719,511145.b2255,0
CIDs00448719,511145.b4077,0
CIDs00448719,511145.b0511,0
CIDs00448719,511145.b2288,0
CIDs00448719,511145.b4367,0
CIDs00448719,511145.b2964,0
CIDs00448719,511145.b3907,0
CIDs00448719,511145.b0508,0
CIDs00448719,511145.b2296,0
CIDs00448719,511145.b1388,0
CIDs00448719,511145.b4033,0
CIDs00448719,511145.b4036,0
CIDs00448719,511145.b3860,0
CIDs00448719,511145.b3437,0
CIDs00448719,511145.b4032,0
CIDs00448719,511145.b0431,0
CIDs00448719,511145.b1475,0
CIDs00448719,511145.b0524,0
CIDs00448719,511145.b2143,0
CIDs00448719,511145.b2499,0
CIDs00448719,511145.b1010,0
CIDs00448719,511145.b1291,0
CIDs00448719,511145.b4374,0
CIDs00448719,511145.b3063,0
CIDs00448719,511145.b3959,0
CIDs00448719,511145.b3925,0
CIDs00448719,511145.b0827,0
CIDs00448719,511145.b4015,0
CIDs00448719,511145.b1398,0
CIDs00448719,511145.b2835,0
CIDs00448719,511145.b2803,0
CIDs00448719,511145.b3744,0
CIDs00448719,511145.b2414,0
CIDs00448719,511145.b3124,0
CIDs00448719,511145.b2724,0
CIDs00448719,511145.b1710,0
CIDs00448719,511145.b3608,0
CIDs00448719,511145.b1243,0
CIDs00448719,511145.b0521,0
CIDs00448719,511145.b3475,0
CIDs00448719,511145.b3833,0
CIDs00448719,511145.b0595,0
CIDs00448719,511145.b3540,0
CIDs00448719,511145.b3748,0
CIDs00448719,511145.b2341,0
CIDs00448719,511145.b3429,0
CIDs00448719,511145.b0584,0
CIDs00448719,511145.b0723,0
CIDs00448719,511145.b2094,0
CIDs00448719,511145.b4301,0
CIDs00448719,511145.b3730,0
CIDs00448719,511145.b1900,0
CIDs00448719,511145.b2312,0
CIDs00448719,511145.b1692,0
CIDs00448719,511145.b3127,0
CIDs00448719,511145.b3564,0
CIDs00448719,511145.b1015,0
CIDs00448719,511145.b2463,0
CIDs00448719,511145.b3061,0
CIDs00448719,511145.b2722,0
CIDs00448719,511145.b3918,0
CIDs00448719,511145.b2564,0
CIDs00448719,511145.b2416,0
CIDs00448719,511145.b0736,0
CIDs00448719,511145.b0084,0
CIDs00448719,511145.b1319,0
CIDs00448719,511145.b2329,0
CIDs00448719,511145.b0763,0
CIDs00448719,511145.b4086,0
CIDs00448719,511145.b4477,0
CIDs00448719,511145.b2373,0
CIDs00448719,511145.b3826,0
CIDs00448719,511145.b1606,0
CIDs00448719,511145.b0784,0
CIDs00448719,511145.b0061,0
CIDs00448719,511145.b3359,0
CIDs00448719,511145.b4006,0
CIDs00448719,511145.b2308,0
CIDs00448719,511145.b1621,0
CIDs00448719,511145.b3449,0
CIDs00448719,511145.b2542,0
CIDs00448719,511145.b0593,0
CIDs00448719,511145.b3630,0
CIDs00448719,511145.b3568,0
CIDs00448719,511145.b2309,0
CIDs00448719,511145.b1059,0
CIDs00448719,511145.b2492,0
CIDs00448719,511145.b1054,0
CIDs00448719,511145.b2585,0
CIDs00448719,511145.b3870,0
CIDs00448719,511145.b2979,0
CIDs00448719,511145.b2411,0
CIDs00448719,511145.b1865,0
CIDs00448719,511145.b1126,0
CIDs00448719,511145.b3993,0
CIDs00448719,511145.b0512,0
CIDs00448719,511145.b3390,0
CIDs00448719,511145.b0134,0
CIDs00448719,511145.b0752,0
CIDs00448719,511145.b2307,0
CIDs00448719,511145.b4383,0
CIDs00448719,511145.b3374,0
CIDs00448719,511145.b0732,0
CIDs00448719,511145.b3126,0
CIDs00448719,511145.b2497,0
CIDs00448719,511145.b0131,0
CIDs00448719,511145.b3040,0
CIDs00448719,511145.b2131,0
CIDs00448719,511145.b2162,0
CIDs00448719,511145.b2242,0
CIDs00448719,511145.b4154,0
CIDs00448719,511145.b0433,0
CIDs00448719,511145.b0404,0
CIDs00448719,511145.b3824,0
CIDs00448719,511145.b0031,0
CIDs00448719,511145.b0972,0
CIDs00448719,511145.b1873,0
CIDs00448719,511145.b4031,0
CIDs00448719,511145.b1701,0
CIDs00448719,511145.b1469,0
CIDs00448719,511145.b4233,0
CIDs00448719,511145.b0908,0
CIDs00448719,511145.b0273,0
CIDs00448719,511145.b3619,0
CIDs00448719,511145.b2417,0
CIDs00448719,511145.b0484,0
CIDs00448719,511145.b1415,0
CIDs00448719,511145.b0428,0
CIDs00448719,511145.b2483,0
CIDs00448719,511145.b1298,0
CIDs00448719,511145.b3709,0
CIDs00448719,511145.b2481,0
CIDs00448719,511145.b1441,0
CIDs00448719,511145.b0350,0
CIDs00448719,511145.b2441,0
CIDs00448719,511145.b1897,0
CIDs00448719,511145.b1817,0
CIDs00448719,511145.b3941,0
CIDs00448719,511145.b3431,0
CIDs00448719,511145.b2472,0
CIDs00448719,511145.b3835,0
CIDs00448719,511145.b1247,0
CIDs00448719,511145.b2563,0
CIDs00448719,511145.b3671,0
CIDs00448719,511145.b2579,0
CIDs00448719,511145.b0572,0
CIDs00448719,511145.b4323,0
CIDs00448719,511145.b1805,0
CIDs00448719,511145.b3476,0
CIDs00448719,511145.b0930,0
CIDs00448719,511145.b1296,0
CIDs00448719,511145.b2210,0
CIDs00448719,511145.b4266,0
CIDs00448719,511145.b0698,0
CIDs00448719,511145.b3572,0
CIDs00448719,511145.b0589,0
CIDs00448719,511145.b2882,0
CIDs00448719,511145.b3945,0
CIDs00448719,511145.b0174,0
CIDs00448719,511145.b3161,0
CIDs00448719,511145.b0003,0
CIDs00448719,511145.b0507,0
CIDs00448719,511145.b1623,0
CIDs00448719,511145.b1325,0
CIDs00448719,511145.b4311,0
CIDs00448719,511145.b2297,0
CIDs00448719,511145.b3062,0
CIDs00448719,511145.b4055,0
CIDs00448719,511145.b3265,0
CIDs00448719,511145.b2889,0
CIDs00448719,511145.b1386,0
CIDs00448719,511145.b2039,0
CIDs00448719,511145.b3454,0
CIDs00448719,511145.b1912,0
CIDs00448719,511145.b1746,0
CIDs00448719,511145.b1723,0
CIDs00448719,511145.b3493,0
CIDs00448719,511145.b2133,0
CIDs00448719,511145.b1261,0
CIDs00448719,511145.b2738,0
CIDs00448719,511145.b4039,0
CIDs00448719,511145.b2149,0
CIDs00448719,511145.b4130,0
CIDs00448719,511145.b0767,0
CIDs00448719,511145.b2521,0
CIDs00448719,511145.b0414,0
CIDs00448719,511145.b2801,0
CIDs00448719,511145.b2903,0
CIDs00448719,511145.b3503,0
CIDs00448719,511145.b2388,0
CIDs00448719,511145.b2406,0
CIDs00448719,511145.b4041,0
CIDs00448719,511145.b0693,0
CIDs00448719,511145.b0179,0
CIDs00448719,511145.b4194,0
CIDs00448719,511145.b2156,0
CIDs00448719,511145.b3803,0
CIDs00448719,511145.b2224,0
CIDs00448719,511145.b3856,0
CIDs00448719,511145.b1681,0
CIDs00448719,511145.b0348,0
CIDs00448719,511145.b2415,0
CIDs00448719,511145.b2501,0
CIDs00448719,511145.b0526,0
CIDs00448719,511145.b2938,0
CIDs00448719,511145.b2281,0
CIDs00448719,511145.b0785,0
CIDs00448719,511145.b2201,0
CIDs00448719,511145.b2746,0
CIDs00448719,511145.b0628,0
CIDs00448719,511145.b3052,0
CIDs00448719,511145.b0030,0
CIDs00448719,511145.b2954,0
CIDs00448719,511145.b2690,0
CIDs00448719,511145.b1533,0
CIDs00448719,511145.b0721,0
CIDs00448719,511145.b2265,0
CIDs00448719,511145.b4237,0
CIDs00448719,511145.b4358,0
CIDs00448719,511145.b3736,0
CIDs00448719,511145.b1226,0
CIDs00448719,511145.b4227,0
CIDs00448719,511145.b0915,0
CIDs00448719,511145.b0679,0
CIDs00448719,511145.b3460,0
CIDs00448719,511145.b4040,0
CIDs00448719,511145.b4262,0
CIDs00448719,511145.b2904,0
CIDs00448719,511145.b1098,0
CIDs00448719,511145.b3451,0
CIDs00448719,511145.b0750,0
CIDs00448719,511145.b0578,0
CIDs00448719,511145.b3012,0
CIDs00448719,511145.b1704,0
CIDs00448719,511145.b4131,0
CIDs00448719,511145.b4267,0
CIDs00448719,511145.b0494,0
CIDs00448719,511145.b2744,0
CIDs00448719,511145.b3386,0
CIDs00448719,511145.b3997,0
CIDs00448719,511145.b1814,0
CIDs00448719,511145.b3541,0
CIDs00448719,511145.b4084,0
CIDs00448719,511145.b2019,0
CIDs00448719,511145.b0575,0
CIDs00448719,511145.b1714,0
CIDs00448719,511145.b0099,0
CIDs00448719,511145.b0314,0
CIDs00448719,511145.b0025,0
CIDs00448719,511145.b3624,0
CIDs00448719,511145.b1440,0
CIDs00448719,511145.b1225,0
CIDs00448719,511145.b2199,0
CIDs00448719,511145.b0038,0
CIDs00448719,511145.b2662,0
CIDs00448719,511145.b1486,0
CIDs00448719,511145.b2963,0
CIDs00448719,511145.b0425,0
CIDs00448719,511145.b1992,0
CIDs00448719,511145.b2234,0
CIDs00448719,511145.b3415,0
CIDs00448719,511145.b0654,0
CIDs00448719,511145.b0776,0
CIDs00448719,511145.b2514,0
CIDs00448719,511145.b2320,0
CIDs00448719,511145.b3565,0
CIDs00448719,511145.b0697,0
CIDs00448719,511145.b0830,0
CIDs00448719,511145.b0091,0
CIDs00448719,511145.b1094,0
CIDs00448719,511145.b2893,0
CIDs00448719,511145.b4395,0
CIDs00448719,511145.b1119,0
CIDs00448719,511145.b3691,0
CIDs00448719,511145.b2311,0
CIDs00448719,511145.b2552,0
CIDs00448719,511145.b1473,0
CIDs00448719,511145.b2223,0
CIDs00448719,511145.b2784,0
CIDs00448719,511145.b3622,0
CIDs00448719,511145.b3627,0
CIDs00448719,511145.b3650,0
CIDs00448719,511145.b4478,0
CIDs00448719,511145.b0692,0
CIDs00448719,511145.b2303,0
CIDs00448719,511145.b4381,0
CIDs00448719,511145.b0928,0
CIDs00448719,511145.b4287,0
CIDs00448719,511145.b3850,0
CIDs00448719,511145.b4161,0
CIDs00448719,511145.b0207,0
CIDs00448719,511145.b0115,0
CIDs00448719,511145.b0829,0
CIDs00448719,511145.b1095,0
CIDs00448719,511145.b1812,0
CIDs00448719,511145.b0365,0
CIDs00448719,511145.b3225,0
CIDs00448719,511145.b2436,0
CIDs00448719,511145.b2942,0
CIDs00448719,511145.b3059,0
CIDs00448719,511145.b3256,0
CIDs00448719,511145.b3632,0
CIDs00448719,511145.b0154,0
CIDs00448719,511145.b3784,0
CIDs00448719,511145.b2020,0
CIDs00448719,511145.b3600,0
CIDs00448719,511145.b0049,0
CIDs00448719,511145.b3917,0
CIDs00448719,511145.b0777,0
CIDs00448719,511145.b4035,0
CIDs00448719,511145.b4013,0
CIDs00448719,511145.b2034,0
CIDs00448719,511145.b3942,0
CIDs00448719,511145.b4265,0
CIDs00448719,511145.b1600,0
CIDs00448719,511145.b3125,0
CIDs00448719,511145.b2836,0
CIDs00448719,511145.b0630,0
CIDs00448719,511145.b0811,0
CIDs00448719,511145.b0368,0
CIDs00448719,511145.b0418,0
CIDs00448719,511145.b0182,0
