meta,protein,score
CIDs09543989,4932.YDR533C,0
CIDs09543989,4932.YHL012W,0
CIDs09543989,4932.YNL315C,0
CIDs09543989,4932.YDR441C,0
CIDs09543989,4932.YBL098W,0
CIDs09543989,4932.YGL062W,0
CIDs09543989,4932.YOR100C,0
CIDs09543989,4932.YJL196C,0
CIDs09543989,4932.YPR192W,0
CIDs09543989,4932.YGL055W,0
CIDs09543989,4932.YGR286C,0
CIDs09543989,4932.YML035C,0
CIDs09543989,4932.YLR174W,0
CIDs09543989,4932.YAL038W,0
CIDs09543989,4932.YPL134C,0
CIDs09543989,4932.YLL018C-A,0
CIDs09543989,4932.YBR115C,0
CIDs09543989,4932.YNL335W,0
CIDs09543989,4932.YLR058C,0
CIDs09543989,4932.YBR092C,0
CIDs09543989,4932.YMR008C,0
CIDs09543989,4932.YCR083W,0
CIDs09543989,4932.YIL078W,0
CIDs09543989,4932.YPR062W,0
CIDs09543989,4932.YBR243C,0
CIDs09543989,4932.YNL191W,0
CIDs09543989,4932.YOL165C,0
CIDs09543989,4932.YKL148C,0
CIDs09543989,4932.YOR317W,0
CIDs09543989,4932.YJR048W,0
CIDs09543989,4932.YHR216W,0
CIDs09543989,4932.YDR148C,0
CIDs09543989,4932.YOL075C,0
CIDs09543989,4932.YOL077W-A,0
CIDs09543989,4932.YMR088C,0
CIDs09543989,4932.YNL029C,0
CIDs09543989,4932.YNR001C,0
CIDs09543989,4932.YML110C,0
CIDs09543989,4932.YGL184C,0
CIDs09543989,4932.YHR137W,0
CIDs09543989,4932.YCR105W,0
CIDs09543989,4932.YDR046C,0
CIDs09543989,4932.YDR503C,0
CIDs09543989,4932.YBR127C,0
CIDs09543989,4932.YDL042C,0
CIDs09543989,4932.YDL210W,0
CIDs09543989,4932.YBR196C,0
CIDs09543989,4932.YML004C,0
CIDs09543989,4932.YNR012W,0
CIDs09543989,4932.YER052C,0
CIDs09543989,4932.YPL059W,0
CIDs09543989,4932.YDL015C,0
CIDs09543989,4932.YPR074C,0
CIDs09543989,4932.YBR208C,0
CIDs09543989,4932.YDR367W,0
CIDs09543989,4932.YJL134W,0
CIDs09543989,4932.YJR040W,0
CIDs09543989,4932.YJR051W,0
CIDs09543989,4932.YMR251W,0
CIDs09543989,4932.YIL023C,0
CIDs09543989,4932.YGL001C,0
CIDs09543989,4932.YGR254W,0
CIDs09543989,4932.YMR278W,0
CIDs09543989,4932.YPL262W,0
CIDs09543989,4932.YLR133W,0
CIDs09543989,4932.YMR323W,0
CIDs09543989,4932.YEL006W,0
CIDs09543989,4932.YMR313C,0
CIDs09543989,4932.YER170W,0
CIDs09543989,4932.YNL325C,0
CIDs09543989,4932.YOR278W,0
CIDs09543989,4932.YBR023C,0
CIDs09543989,4932.YPL244C,0
CIDs09543989,4932.YCL064C,0
CIDs09543989,4932.YPL258C,0
CIDs09543989,4932.YHR201C,0
CIDs09543989,4932.YBR018C,0
CIDs09543989,4932.YLR158C,0
CIDs09543989,4932.YMR105C,0
CIDs09543989,4932.YDR105C,0
CIDs09543989,4932.YLL062C,0
CIDs09543989,4932.YJR049C,0
CIDs09543989,4932.YDL093W,0
CIDs09543989,4932.YLR410W,0
CIDs09543989,4932.YGR292W,0
CIDs09543989,4932.YKL152C,0
CIDs09543989,4932.YOR311C,0
CIDs09543989,4932.YGL006W,0
CIDs09543989,4932.YLR446W,0
CIDs09543989,4932.YKR039W,0
CIDs09543989,4932.YGL065C,0
CIDs09543989,4932.YKL060C,0
CIDs09543989,4932.YLR286C,0
CIDs09543989,4932.YMR207C,0
CIDs09543989,4932.YDL219W,0
CIDs09543989,4932.YLR143W,0
CIDs09543989,4932.YJR130C,0
CIDs09543989,4932.YPR156C,0
CIDs09543989,4932.YKL004W,0
CIDs09543989,4932.YLR038C,0
CIDs09543989,4932.YER073W,0
CIDs09543989,4932.YFR030W,0
CIDs09543989,4932.YJL155C,0
CIDs09543989,4932.YPL206C,0
CIDs09543989,4932.YGR155W,0
CIDs09543989,4932.YDR387C,0
CIDs09543989,4932.YDR399W,0
CIDs09543989,4932.YJL091C,0
CIDs09543989,4932.YBR126C,0
CIDs09543989,4932.YJL137C,0
CIDs09543989,4932.YDL004W,0
CIDs09543989,4932.YKR067W,0
CIDs09543989,4932.YEL047C,0
CIDs09543989,4932.YHR094C,0
CIDs09543989,4932.YJL121C,0
CIDs09543989,4932.YJL100W,0
CIDs09543989,4932.YLR386W,0
CIDs09543989,4932.YMR006C,0
CIDs09543989,4932.YMR041C,0
CIDs09543989,4932.YDR270W,0
CIDs09543989,4932.YJL071W,0
CIDs09543989,4932.YNL202W,0
CIDs09543989,4932.YBR046C,0
CIDs09543989,4932.YER053C,0
CIDs09543989,4932.YNL241C,0
CIDs09543989,4932.YBR153W,0
CIDs09543989,4932.YKL146W,0
CIDs09543989,4932.YKL217W,0
CIDs09543989,4932.YPL060W,0
CIDs09543989,4932.YDR287W,0
CIDs09543989,4932.YLR258W,0
CIDs09543989,4932.YLR020C,0
CIDs09543989,4932.YBR192W,0
CIDs09543989,4932.YBR265W,0
CIDs09543989,4932.YGR143W,0
CIDs09543989,4932.YGR157W,0
CIDs09543989,4932.YHR051W,0
CIDs09543989,4932.YPL268W,0
CIDs09543989,4932.YIR027C,0
CIDs09543989,4932.YDR508C,0
CIDs09543989,4932.YOL097C,0
CIDs09543989,4932.YMR013C,0
CIDs09543989,4932.YGL026C,0
CIDs09543989,4932.YKL069W,0
CIDs09543989,4932.YHR104W,0
CIDs09543989,4932.YBR022W,0
CIDs09543989,4932.YOL011W,0
CIDs09543989,4932.YPR060C,0
CIDs09543989,4932.YOL151W,0
CIDs09543989,4932.YAL039C,0
CIDs09543989,4932.YOR054C,0
CIDs09543989,4932.YPL234C,0
CIDs09543989,4932.YER070W,0
CIDs09543989,4932.YCR037C,0
CIDs09543989,4932.YJR057W,0
CIDs09543989,4932.YLR300W,0
CIDs09543989,4932.YMR300C,0
CIDs09543989,4932.YBR177C,0
CIDs09543989,4932.YFR047C,0
CIDs09543989,4932.YML100W,0
CIDs09543989,4932.YGL248W,0
CIDs09543989,4932.YHR091C,0
CIDs09543989,4932.YJL126W,0
CIDs09543989,4932.YLR089C,0
CIDs09543989,4932.YCR075C,0
CIDs09543989,4932.YPL053C,0
CIDs09543989,4932.YER175C,0
CIDs09543989,4932.YER061C,0
CIDs09543989,4932.YNL048W,0
CIDs09543989,4932.YGR036C,0
CIDs09543989,4932.YGL191W,0
CIDs09543989,4932.YPR183W,0
CIDs09543989,4932.YKL215C,0
CIDs09543989,4932.YFR015C,0
CIDs09543989,4932.YLL041C,0
CIDs09543989,4932.YDL245C,0
CIDs09543989,4932.YPL160W,0
CIDs09543989,4932.YKL019W,0
CIDs09543989,4932.YMR099C,0
CIDs09543989,4932.YMR296C,0
CIDs09543989,4932.YDR007W,0
CIDs09543989,4932.YGL067W,0
CIDs09543989,4932.YDR204W,0
CIDs09543989,4932.YBR205W,0
CIDs09543989,4932.YFL022C,0
CIDs09543989,4932.YKR052C,0
CIDs09543989,4932.YPR128C,0
CIDs09543989,4932.YDR452W,0
CIDs09543989,4932.YGR010W,0
CIDs09543989,4932.YCR024C-A,0
CIDs09543989,4932.YBR291C,0
CIDs09543989,4932.YOR142W,0
CIDs09543989,4932.YOR202W,0
CIDs09543989,4932.YPR140W,0
CIDs09543989,4932.YDR051C,0
CIDs09543989,4932.YGL156W,0
CIDs09543989,4932.YGL169W,0
CIDs09543989,4932.YMR108W,0
CIDs09543989,4932.YHR019C,0
CIDs09543989,4932.YLR155C,0
CIDs09543989,4932.YMR054W,0
CIDs09543989,4932.YDR019C,0
CIDs09543989,4932.YPL078C,0
CIDs09543989,4932.YLR060W,0
CIDs09543989,4932.YJL068C,0
CIDs09543989,4932.YOL061W,0
CIDs09543989,4932.YKL127W,0
CIDs09543989,4932.YBR085W,0
CIDs09543989,4932.YJL168C,0
CIDs09543989,4932.YLR420W,0
CIDs09543989,4932.YDR529C,0
CIDs09543989,4932.YBR003W,0
CIDs09543989,4932.YBL068W,0
CIDs09543989,4932.YDL024C,0
CIDs09543989,4932.YNL280C,0
CIDs09543989,4932.YPR145W,0
CIDs09543989,4932.YPR036W,0
CIDs09543989,4932.YBR111C,0
CIDs09543989,4932.YLR304C,0
CIDs09543989,4932.YMR298W,0
CIDs09543989,4932.YIL053W,0
CIDs09543989,4932.YDL198C,0
CIDs09543989,4932.YNL038W,0
CIDs09543989,4932.YLR244C,0
CIDs09543989,4932.YHR037W,0
CIDs09543989,4932.YLR047C,0
CIDs09543989,4932.YNL333W,0
CIDs09543989,4932.YCL005W-A,0
CIDs09543989,4932.YLR382C,0
CIDs09543989,4932.YEL021W,0
CIDs09543989,4932.YOL059W,0
CIDs09543989,4932.YBL076C,0
CIDs09543989,4932.YBR248C,0
CIDs09543989,4932.YDR531W,0
CIDs09543989,4932.YNL270C,0
CIDs09543989,4932.YPR002W,0
CIDs09543989,4932.YFL061W,0
CIDs09543989,4932.YKR097W,0
CIDs09543989,4932.YDR208W,0
CIDs09543989,4932.YGR088W,0
CIDs09543989,4932.YMR289W,0
CIDs00000312,4932.YLL060C,1
CIDs00000312,4932.YMR170C,0
CIDs00000312,4932.YDR539W,0
CIDs00000312,4932.YDR400W,0
CIDs00000312,4932.YLR359W,1
CIDs00000312,4932.YNL275W,0
CIDs00000312,4932.YCR107W,0
CIDs00000312,4932.YMR058W,1
CIDs00000312,4932.YHR190W,0
CIDs00000312,4932.YBR021W,0
CIDs00000312,4932.YML054C,0
CIDs00000312,4932.YCL018W,0
CIDs00000312,4932.YOR388C,0
CIDs00000312,4932.YMR250W,0
CIDs00000312,4932.YPL135W,0
CIDs00000312,4932.YOR306C,0
CIDs00000312,4932.YGR287C,0
CIDs00000312,4932.YMR062C,0
CIDs00000312,4932.YOL065C,0
CIDs00000312,4932.YLR299W,1
CIDs00000312,4932.YHR002W,0
CIDs00000312,4932.YHR174W,0
CIDs00000312,4932.YML106W,1
CIDs00000312,4932.YDR037W,0
CIDs00000312,4932.YKL194C,0
CIDs00000312,4932.YNL277W,0
CIDs00000312,4932.YML042W,0
CIDs00000312,4932.YMR210W,0
CIDs00000312,4932.YLR214W,0
CIDs00000312,4932.YBR263W,0
CIDs00000312,4932.YLR285W,0
CIDs00000312,4932.YIR031C,0
CIDs00000312,4932.YJR143C,0
CIDs00000312,4932.YPL061W,0
CIDs00000312,4932.YER141W,0
CIDs00000312,4932.YHR072W,0
CIDs00000312,4932.YOR125C,0
CIDs00000312,4932.YDR353W,0
CIDs00000312,4932.YEL024W,1
CIDs00000312,4932.YPL227C,0
CIDs00000312,4932.YLR348C,0
CIDs00000312,4932.YOR241W,0
CIDs00000312,4932.YGR032W,0
CIDs00000312,4932.YPL023C,0
CIDs00000312,4932.YDR343C,0
CIDs00000312,4932.YKL001C,1
CIDs00000312,4932.YMR208W,0
CIDs00000312,4932.YGL077C,0
CIDs00000312,4932.YHR008C,1
CIDs00000312,4932.YBL039C,1
CIDs00000312,4932.YLR239C,0
CIDs00000312,4932.YJR095W,0
CIDs00000312,4932.YLR130C,0
CIDs00000312,4932.YNR019W,0
CIDs00000312,4932.YBR249C,0
CIDs00000312,4932.YIR029W,0
CIDs00000312,4932.YGR171C,0
CIDs00000312,4932.YHR013C,1
CIDs00000312,4932.YDL095W,0
CIDs00000312,4932.YJL046W,0
CIDs00000312,4932.YER086W,0
CIDs00000312,4932.YPR058W,0
CIDs00000312,4932.YIL111W,0
CIDs00000312,4932.YLR146C,0
CIDs00000312,4932.YPL271W,0
CIDs00000312,4932.YDL168W,0
CIDs00000312,4932.YLR100W,0
CIDs00000312,4932.YCR048W,0
CIDs00000312,4932.YBL045C,0
CIDs00000312,4932.YCL009C,0
CIDs00000312,4932.YAL023C,0
CIDs00000312,4932.YKL218C,0
CIDs00000312,4932.YLR342W,0
CIDs00000312,4932.Q0250,0
CIDs00000312,4932.YBR042C,0
CIDs00000312,4932.YDR072C,0
CIDs00000312,4932.YBR038W,0
CIDs00000312,4932.YGL047W,0
CIDs00000312,4932.YKL150W,0
CIDs00000312,4932.YML056C,0
CIDs00000312,4932.YOL052C,0
CIDs00000312,4932.YER005W,0
CIDs00000312,4932.YKL184W,1
CIDs00000312,4932.YDR513W,0
CIDs00000312,4932.YGR277C,0
CIDs00000312,4932.YEL027W,0
CIDs00000312,4932.YGR015C,0
CIDs00000312,4932.YPL212C,1
CIDs00000312,4932.YOR209C,1
CIDs00000312,4932.YCL040W,0
CIDs00000312,4932.YGR154C,1
CIDs00000312,4932.YKL094W,0
CIDs00000312,4932.YPL092W,0
CIDs00000312,4932.YDR354W,0
CIDs00000312,4932.YPL175W,0
CIDs00000312,4932.YDR380W,0
CIDs00000312,4932.YDR502C,0
CIDs00000312,4932.YGL202W,1
CIDs00000312,4932.YHR044C,0
CIDs00000312,4932.YKL106W,1
CIDs00000312,4932.YLR260W,0
CIDs00000312,4932.YER174C,1
CIDs00000312,4932.YIL020C,1
CIDs00000312,4932.YLR011W,0
CIDs00000312,4932.YFR033C,0
CIDs00000312,4932.YKL008C,0
CIDs00000312,4932.YKL141W,0
CIDs00000312,4932.YJL221C,0
CIDs00000312,4932.YNR016C,1
CIDs00000312,4932.YOL020W,0
CIDs00000312,4932.YOR270C,0
CIDs00000312,4932.YLL031C,0
CIDs00000312,4932.YDR009W,0
CIDs00000312,4932.YHR109W,0
CIDs00000312,4932.YML022W,1
CIDs00000312,4932.YFL054C,0
CIDs00000312,4932.YCR053W,0
CIDs00000312,4932.YDR093W,1
CIDs00000312,4932.YDR440W,0
CIDs00000312,4932.YLR432W,0
CIDs00000312,4932.YBR183W,0
CIDs00000312,4932.YDR483W,1
CIDs00000312,4932.YDL185W,1
CIDs00000312,4932.YDR408C,1
CIDs00000312,4932.YHL016C,0
CIDs00000312,4932.YKL067W,1
CIDs00000312,4932.YJR139C,0
CIDs00000312,4932.YLR189C,0
CIDs00000312,4932.YMR015C,0
CIDs00000312,4932.YPL069C,0
CIDs00000312,4932.YDL166C,0
CIDs00000312,4932.YBR298C,0
CIDs00000312,4932.YDL078C,0
CIDs00000312,4932.YLL012W,0
CIDs00000312,4932.YER163C,0
CIDs00000312,4932.YNL092W,0
CIDs00000312,4932.YLL015W,0
CIDs00000312,4932.YGL234W,1
CIDs00000312,4932.YJR158W,0
CIDs00000312,4932.YLR109W,1
CIDs00000312,4932.YGR055W,0
CIDs00000312,4932.YPR139C,0
CIDs00000312,4932.YNL101W,0
CIDs00000312,4932.YOR095C,1
CIDs00000312,4932.YNL247W,0
CIDs00000312,4932.YNL292W,0
CIDs00000312,4932.YPL111W,1
CIDs00000312,4932.YPL172C,0
CIDs00000312,4932.YDR173C,0
CIDs00000312,4932.YGR007W,0
CIDs00000312,4932.YCR068W,0
CIDs00000312,4932.YDR437W,0
CIDs00000312,4932.YGR194C,0
CIDs00000312,4932.YHR092C,0
CIDs00000312,4932.YFL055W,0
CIDs00000312,4932.YKL211C,1
CIDs00000312,4932.YPR033C,1
CIDs00000312,4932.YLL028W,0
CIDs00000312,4932.YDL100C,1
CIDs00000312,4932.YBR296C,0
CIDs00000312,4932.YOR393W,0
CIDs00000312,4932.YMR205C,0
CIDs00000312,4932.YIL074C,0
CIDs00000312,4932.YHL018W,0
CIDs00000312,4932.YDL215C,0
CIDs00000312,4932.YPL214C,0
CIDs00000312,4932.YIR034C,1
CIDs00000312,4932.YBR041W,0
CIDs00000312,4932.YOR067C,0
CIDs00000312,4932.YOL130W,0
CIDs00000312,4932.YBR241C,0
CIDs00000312,4932.YAL026C,1
CIDs00000312,4932.YGR177C,0
CIDs00000312,4932.YHR215W,0
CIDs00000312,4932.YGR289C,0
CIDs00000312,4932.YKR043C,0
CIDs00000312,4932.YBR161W,0
CIDs00000312,4932.YFL059W,0
CIDs00000312,4932.YLR081W,0
CIDs00000312,4932.YKL085W,1
CIDs00000312,4932.YBL080C,0
CIDs00000312,4932.YLR308W,0
CIDs00000312,4932.YDR071C,0
CIDs00000312,4932.YOR071C,0
CIDs00000312,4932.YJL212C,0
CIDs00000312,4932.YOL066C,1
CIDs00000312,4932.YOR192C,0
CIDs00000312,4932.YML126C,0
CIDs00000312,4932.YPL189W,0
CIDs00000312,4932.YBR295W,0
CIDs00000312,4932.YIL134W,0
CIDs00000312,4932.YOL103W,0
CIDs00000312,4932.YKL104C,1
CIDs00000312,4932.YLR295C,0
CIDs00000312,4932.YNL274C,0
CIDs00000312,4932.YOL136C,0
CIDs00000312,4932.YGR227W,0
CIDs00000312,4932.YBR068C,0
CIDs00000312,4932.YDR371W,0
CIDs00000312,4932.YDR036C,0
CIDs00000312,4932.YGR060W,0
CIDs00000312,4932.YCR005C,0
CIDs00000312,4932.YGL040C,0
CIDs00000312,4932.YKR093W,0
CIDs00000312,4932.YLR099C,0
CIDs00000312,4932.YBR176W,0
CIDs00000312,4932.YGR255C,0
CIDs00000312,4932.YDR376W,0
CIDs00000312,4932.YGL027C,0
CIDs00000312,4932.YBR097W,0
CIDs00000312,4932.YDL080C,0
CIDs00000312,4932.YDR074W,0
CIDs00000312,4932.YBR006W,0
CIDs00000312,4932.YER056C,0
CIDs00000312,4932.YGL125W,0
CIDs00000312,4932.YHR026W,0
CIDs00000312,4932.YKR031C,0
CIDs00000312,4932.YMR101C,0
CIDs00000312,4932.YGR260W,0
CIDs00000312,4932.YBR218C,0
CIDs00000312,4932.YKL188C,0
CIDs00000312,4932.YHR020W,1
CIDs00000312,4932.YIL172C,0
CIDs00000312,4932.YBR252W,1
CIDs00000312,4932.YKR080W,1
CIDs00000312,4932.YMR056C,0
CIDs00000312,4932.YNL036W,1
CIDs00000312,4932.YAL060W,0
CIDs00000312,4932.YBR244W,1
CIDs00000312,4932.YFL045C,1
CIDs00000312,4932.YGL225W,0
CIDs00000312,4932.YIL048W,0
CIDs00000312,4932.YOR161C,0
CIDs00000312,4932.YKR009C,0
CIDs00000312,4932.YDR481C,1
CIDs00000312,4932.YHR096C,0
CIDs00000312,4932.YLR328W,0
CIDs00000312,4932.YFL001W,0
CIDs00000312,4932.YMR261C,0
CIDs00000312,4932.YBR019C,1
CIDs00000312,4932.YOR081C,0
CIDs00000312,4932.YNL130C,0
CIDs00000312,4932.YPR191W,0
CIDs00000312,4932.YJR160C,0
CIDs00000312,4932.YMR145C,0
CIDs00000312,4932.YMR120C,0
CIDs00000312,4932.YNL331C,0
CIDs00000312,4932.YGR046W,0
CIDs00000312,4932.YOR196C,0
CIDs00000312,4932.YJR137C,1
CIDs00000312,4932.YHR123W,0
CIDs00000312,4932.YDR268W,0
CIDs00000312,4932.YFL017C,1
CIDs00000312,4932.YBR221C,1
CIDs00000312,4932.YIL125W,0
CIDs00000312,4932.YOL055C,0
CIDs00000312,4932.YGL012W,0
CIDs00000312,4932.YDL174C,0
CIDs00000312,4932.YNL256W,1
CIDs00000312,4932.YER069W,1
CIDs00000312,4932.YIR037W,1
CIDs00000312,4932.YEL039C,0
CIDs00000312,4932.YCR024C,0
CIDs00000312,4932.YDR536W,0
CIDs00000312,4932.YKR076W,1
CIDs00000312,4932.YJR104C,1
CIDs00000312,4932.YDR236C,0
CIDs00000312,4932.YOL068C,0
CIDs00000312,4932.YIR036C,1
CIDs00000312,4932.YDL178W,0
CIDs00000312,4932.YDR297W,0
CIDs00000312,4932.YDR023W,0
CIDs00000312,4932.YNR057C,1
CIDs00000312,4932.YPR121W,0
CIDs00000312,4932.YLL048C,0
CIDs00000312,4932.YOR074C,1
CIDs00000312,4932.YLR044C,0
CIDs00000312,4932.YER026C,0
CIDs00000312,4932.YBR166C,1
CIDs00000312,4932.YGR012W,0
CIDs00000312,4932.YGR216C,0
CIDs00000312,4932.YNR013C,0
CIDs00000312,4932.YOR273C,0
CIDs00000312,4932.YBL042C,0
CIDs00000312,4932.YHR183W,1
CIDs00000312,4932.YNL141W,1
CIDs00000312,4932.YGL017W,0
CIDs00000312,4932.YKL181W,0
CIDs00000312,4932.YDR403W,0
CIDs00000312,4932.YJL005W,1
CIDs00000312,4932.YOL157C,0
CIDs00000312,4932.YER178W,1
CIDs00000312,4932.YMR281W,0
CIDs00000312,4932.YDR050C,1
CIDs00000312,4932.YKL026C,1
CIDs00000312,4932.YOR099W,0
CIDs00000312,4932.YJR001W,0
CIDs00000312,4932.YDR302W,0
CIDs00000312,4932.YLL053C,1
CIDs00000312,4932.YOR011W,0
CIDs00000312,4932.YIL002C,0
CIDs00000312,4932.YBL099W,1
CIDs00000312,4932.YFL053W,0
CIDs00000312,4932.YDL022W,0
CIDs00000312,4932.YKL212W,0
CIDs00000312,4932.YDR058C,0
CIDs00000312,4932.YMR243C,0
CIDs00000312,4932.YDR384C,0
CIDs00000312,4932.YDL236W,0
CIDs00000312,4932.YNL045W,1
CIDs00000312,4932.YDL052C,0
CIDs00000312,4932.YNR041C,0
CIDs00000312,4932.YOR109W,0
CIDs00000312,4932.YOR065W,0
CIDs00000312,4932.YER019W,0
CIDs00000312,4932.YJR121W,0
CIDs00000312,4932.YIR028W,0
CIDs00000312,4932.YPL188W,0
CIDs00000312,4932.YFL060C,0
CIDs00000312,4932.YDL040C,1
CIDs00000312,4932.YPL040C,0
CIDs00000312,4932.YDL243C,0
CIDs00000312,4932.YOR155C,0
CIDs00000312,4932.YPR138C,0
CIDs00000312,4932.YBL013W,0
CIDs00000312,4932.YDR298C,0
CIDs00000312,4932.YHR119W,0
CIDs00000312,4932.YKL035W,0
CIDs00000312,4932.YMR084W,0
CIDs00000312,4932.YDL205C,0
CIDs00000312,4932.YPL231W,1
CIDs00000312,4932.YGR183C,0
CIDs00000312,4932.YER099C,0
CIDs00000312,4932.YLR345W,0
CIDs00000312,4932.YEL029C,0
CIDs00000312,4932.YLR157C,0
CIDs00000312,4932.YHR074W,0
CIDs00000312,4932.YLL058W,0
CIDs00000312,4932.YAL044C,0
CIDs00000312,4932.YIL083C,0
CIDs00000312,4932.YPR047W,0
CIDs00000312,4932.YER010C,0
CIDs00000312,4932.YML120C,0
CIDs00000312,4932.YGL167C,1
CIDs00000312,4932.YGL154C,1
CIDs00000312,4932.YAL062W,0
CIDs00000312,4932.YGR191W,0
CIDs00000312,4932.YER055C,0
CIDs00000312,4932.YLL061W,0
CIDs00000312,4932.YKL029C,0
CIDs00000312,4932.YDR196C,0
CIDs00000312,4932.YMR009W,0
CIDs00000312,4932.YNL219C,0
CIDs00000312,4932.YJL166W,0
CIDs00000312,4932.YDR147W,0
CIDs00000312,4932.YDR158W,0
CIDs00000312,4932.YIL145C,0
CIDs00000312,4932.YEL066W,0
CIDs00000312,4932.YPL273W,0
CIDs00000312,4932.YAR015W,1
CIDs00000312,4932.YBR002C,0
CIDs00000312,4932.YDR020C,0
CIDs00000312,4932.YEL042W,0
CIDs00000312,4932.YJR133W,0
CIDs00000312,4932.YOL049W,0
CIDs00000312,4932.YGR209C,1
CIDs00000312,4932.YLR395C,0
CIDs00000312,4932.YOR128C,1
CIDs00000312,4932.YBL033C,0
CIDs00000312,4932.YFR055W,0
CIDs00000312,4932.YDR017C,0
CIDs00000312,4932.YJR025C,0
CIDs00000312,4932.YNL267W,0
CIDs00000312,4932.YJR131W,0
CIDs00000312,4932.YEL051W,0
CIDs00000312,4932.YKL132C,0
CIDs00000312,4932.YPR011C,0
CIDs00000312,4932.YCL052C,0
CIDs00000312,4932.YDL085W,0
CIDs00000312,4932.YER003C,0
CIDs00000312,4932.YIL107C,0
CIDs00000312,4932.YOR374W,0
CIDs00000312,4932.YLR201C,0
CIDs00000312,4932.YNR043W,0
CIDs00000312,4932.YBR117C,0
CIDs00000312,4932.YGR202C,0
CIDs00000312,4932.YCL035C,0
CIDs00000312,4932.YER024W,0
CIDs00000312,4932.YIL160C,0
CIDs00000312,4932.YOR120W,1
CIDs00000312,4932.YDR191W,0
CIDs00000312,4932.YER087W,0
CIDs00000312,4932.YHR043C,0
CIDs00000312,4932.YBR058C-A,0
CIDs00000312,4932.YJR109C,0
CIDs00000312,4932.YKL055C,0
CIDs00000312,4932.YBR121C,1
CIDs00000312,4932.YDR135C,0
CIDs00000312,4932.YGL063W,1
CIDs00000312,4932.YDR178W,0
CIDs00000312,4932.YGL256W,0
CIDs00000312,4932.YOR332W,0
CIDs00000312,4932.YPL091W,1
CIDs00000312,4932.YFL030W,1
CIDs00000312,4932.YCL017C,1
CIDs00000312,4932.YOR323C,1
CIDs00000312,4932.YHL011C,0
CIDs00000312,4932.YDL246C,0
CIDs00000312,4932.YGR147C,0
CIDs00000312,4932.YHL003C,0
CIDs00000312,4932.YBR222C,0
CIDs00000312,4932.YBR229C,0
CIDs00000312,4932.YLR245C,0
CIDs00000312,4932.YBR235W,0
CIDs00000312,4932.YJR009C,1
CIDs00000312,4932.Q0085,0
CIDs00000312,4932.YDR538W,0
CIDs00000312,4932.YBR093C,0
CIDs00000312,4932.YKR053C,0
CIDs00000312,4932.YOR381W,0
CIDs00000312,4932.YOR226C,0
CIDs00000312,4932.YHR011W,0
CIDs00000312,4932.YKL024C,0
CIDs00000312,4932.YOL064C,0
CIDs00000312,4932.YKL103C,0
CIDs00000312,4932.YOR149C,0
CIDs00000312,4932.YDR410C,0
CIDs00000312,4932.YPR020W,0
CIDs00000312,4932.YGR065C,0
CIDs00000312,4932.YGL080W,0
CIDs00000312,4932.YER042W,1
CIDs00000312,4932.YMR202W,0
CIDs00000312,4932.YPL028W,1
CIDs00000312,4932.YLR164W,0
CIDs00000312,4932.YER014W,0
CIDs00000312,4932.YGR234W,1
CIDs00000312,4932.YAR035W,0
CIDs00000312,4932.YPR160W,0
CIDs00000312,4932.YPL274W,0
CIDs00000312,4932.YER023W,0
CIDs00000312,4932.YKL192C,0
CIDs00000312,4932.YEL071W,0
CIDs00000312,4932.YLR393W,0
CIDs00000312,4932.YDR373W,0
CIDs00000312,4932.YGR175C,0
CIDs00000312,4932.YGR240C,0
CIDs00000312,4932.YER015W,0
CIDs00000312,4932.YLL043W,0
CIDs00000312,4932.YNR008W,0
CIDs00000312,4932.YOL156W,0
CIDs00000312,4932.YNL316C,0
CIDs00000312,4932.YGR247W,0
CIDs00000312,4932.YER060W,0
CIDs00000312,4932.YOR251C,0
CIDs00000312,4932.YER060W-A,0
CIDs00000312,4932.YPL057C,0
CIDs00000312,4932.YMR301C,0
CIDs00000312,4932.YER152C,1
CIDs00000312,4932.YNL071W,0
CIDs00000312,4932.YDR261C,0
CIDs00000312,4932.YGL253W,1
CIDs00000312,4932.YMR226C,0
CIDs00000312,4932.YBL091C,0
CIDs00000312,4932.YPR127W,0
CIDs00000312,4932.YKR061W,0
CIDs00000312,4932.YGL196W,0
CIDs00000312,4932.YHR163W,1
CIDs00000312,4932.YNR050C,0
CIDs00000312,4932.YNR058W,1
CIDs00000312,4932.YBL011W,0
CIDs00000312,4932.YBR084W,0
CIDs00000312,4932.YBR256C,0
CIDs00000312,4932.YGR267C,0
CIDs00000312,4932.YIL094C,0
CIDs00000312,4932.YIL099W,0
CIDs00000312,4932.YOR176W,1
CIDs00000312,4932.YOL096C,0
CIDs00000312,4932.Q0080,0
CIDs00000312,4932.YDL182W,0
CIDs00000312,4932.YDR294C,0
CIDs00000312,4932.YLR043C,1
CIDs00000312,4932.YNL009W,0
CIDs00000312,4932.YKR069W,0
CIDs00000312,4932.YJL097W,0
CIDs00000312,4932.YJR159W,0
CIDs00000312,4932.YDR284C,0
CIDs00000312,4932.YGL038C,0
CIDs00000312,4932.YGR208W,1
CIDs00000312,4932.YPR001W,1
CIDs00000312,4932.YPL281C,0
CIDs00000312,4932.YJR078W,0
CIDs00000312,4932.YOR180C,0
CIDs00000312,4932.YNR073C,0
CIDs00000312,4932.YOR108W,0
CIDs00000312,4932.YFL018C,0
CIDs00000312,4932.YLR450W,0
CIDs00000312,4932.YPR184W,0
